unit,post,treat,Y
840,0,1.0,2.193221217421143
841,0,1.0,4.540106817259698
842,0,1.0,1.2983686666235155
843,0,1.0,3.311979729771182
844,0,1.0,3.1709962165849577
845,0,1.0,-0.234434827312211
846,0,1.0,2.951700990850384
847,0,1.0,3.4476741472569383
848,0,1.0,1.725835003142497
849,0,1.0,4.50180919387598
850,0,1.0,0.5997166429598364
851,0,1.0,0.7176593526952664
852,0,1.0,1.5881362306514368
853,0,1.0,1.2433321352677713
854,0,1.0,2.9820480750076137
855,0,1.0,3.6164971009814297
856,0,1.0,0.6704147834390652
857,0,1.0,1.7059152953975891
858,0,1.0,1.9891741175279696
859,0,1.0,3.126833231962231
860,0,1.0,0.6659122350834179
861,0,1.0,0.5227816327614232
862,0,1.0,2.462899374295533
863,0,1.0,2.8710191906339997
864,0,1.0,3.7539786275307847
865,0,1.0,6.181863061963016
866,0,1.0,1.546855293434352
867,0,1.0,1.32648900050839
868,0,1.0,3.178430595455417
869,0,1.0,2.742804025212273
870,0,1.0,4.04286733512878
871,0,1.0,1.9074996908119963
872,0,1.0,1.2539641959382688
873,0,1.0,3.6681156160448323
874,0,1.0,2.6050366767958733
875,0,1.0,4.093923640458654
876,0,1.0,2.5717925795289753
877,0,1.0,2.7188836463435178
878,0,1.0,0.04564175258949987
879,0,1.0,1.3520524677535626
880,0,1.0,3.7505610781743997
881,0,1.0,5.672831298057131
882,0,1.0,4.703686309491491
883,0,1.0,5.111904377695536
884,0,1.0,2.249604651747212
885,0,1.0,3.195885290840172
886,0,1.0,3.0144939156934303
887,0,1.0,1.7509017702226866
888,0,1.0,2.5611450343266653
889,0,1.0,2.8804089374157034
890,0,1.0,1.2295473568233168
891,0,1.0,3.1424307029659038
892,0,1.0,3.2520536867265437
893,0,1.0,1.2700244378807075
894,0,1.0,1.2214084913199446
895,0,1.0,2.445664812394796
896,0,1.0,2.7835292149029174
897,0,1.0,1.5854916535583283
898,0,1.0,4.614097860515694
899,0,1.0,6.649538588892846
900,0,1.0,7.76113158760229
901,0,1.0,1.8995792206440307
902,0,1.0,1.7770970930640826
903,0,1.0,1.3103751032240014
904,0,1.0,3.8474579724722533
905,0,1.0,1.2323168651171068
906,0,1.0,3.3981570818107323
907,0,1.0,3.3726431431572297
908,0,1.0,4.266260698661123
909,0,1.0,3.8663973046823026
910,0,1.0,3.054992250351245
911,0,1.0,2.0496183704883895
912,0,1.0,3.821326154957604
913,0,1.0,4.791849800344521
914,0,1.0,2.8613906875945343
915,0,1.0,2.976888378289444
916,0,1.0,0.4609703379377321
917,0,1.0,1.428046238323849
918,0,1.0,1.4984108468589012
919,0,1.0,1.7613581314626294
920,0,1.0,5.054091903373521
921,0,1.0,1.889729020568915
922,0,1.0,2.856112094614738
923,0,1.0,2.4094599360211175
924,0,1.0,3.438129945104336
925,0,1.0,1.7504675789313784
926,0,1.0,0.330511605920905
927,0,1.0,4.1033143871030875
928,0,1.0,3.0298203362120706
929,0,1.0,3.97856691001808
930,0,1.0,4.190766915298372
931,0,1.0,1.323609098898206
932,0,1.0,2.9239550905811504
933,0,1.0,1.3938725631125757
934,0,1.0,-0.8711850549416282
935,0,1.0,1.685075538316186
936,0,1.0,1.4198471585020191
937,0,1.0,3.648751774149961
938,0,1.0,2.172822625222567
939,0,1.0,3.49047619953035
940,0,1.0,3.456328767633798
941,0,1.0,0.7374408608301355
942,0,1.0,0.920097601299037
943,0,1.0,3.163713938529651
944,0,1.0,0.5794143637938709
945,0,1.0,1.368173626840823
946,0,1.0,4.161132873708026
947,0,1.0,2.275189919378827
948,0,1.0,-0.48259042846740297
949,0,1.0,0.3751882276527918
950,0,1.0,4.319577973768203
951,0,1.0,3.487413968823165
952,0,1.0,1.7002370222003458
953,0,1.0,2.8360025235060737
954,0,1.0,3.8776651722713735
955,0,1.0,1.1285352949105465
956,0,1.0,3.2074087233125397
957,0,1.0,1.207436666203074
958,0,1.0,3.1589636447331406
959,0,1.0,4.110785818258918
960,0,1.0,4.310698222813281
961,0,1.0,2.2012906329285893
962,0,1.0,3.6050580150719838
963,0,1.0,3.2240925395975903
964,0,1.0,1.6700046680929712
965,0,1.0,0.5599241491457536
966,0,1.0,4.4374909412679235
967,0,1.0,2.467718992557896
968,0,1.0,2.155609040273253
969,0,1.0,3.2920304505685603
970,0,1.0,5.688283016758181
971,0,1.0,-0.6031279971761556
972,0,1.0,5.352254060824652
973,0,1.0,2.312146167831124
974,0,1.0,2.6578344263044196
975,0,1.0,1.037673110161766
976,0,1.0,0.13167004701652552
977,0,1.0,3.1918930187942403
978,0,1.0,1.9814170828254691
979,0,1.0,1.6087009957049356
980,0,1.0,1.1900023353262357
981,0,1.0,-0.24829051364697152
982,0,1.0,2.2840694297274013
983,0,1.0,2.6951992641182407
984,0,1.0,3.552262103818135
985,0,1.0,2.8426656477299694
986,0,1.0,2.5559579531938894
987,0,1.0,0.8617212825788612
988,0,1.0,3.8854194893448595
989,0,1.0,1.9656753881568467
990,0,1.0,2.7970011650827584
991,0,1.0,1.4059288498614761
992,0,1.0,3.8134188091029904
993,0,1.0,4.321819982584808
994,0,1.0,1.6195712482402458
995,0,1.0,4.911614197064832
996,0,1.0,3.996527133717904
997,0,1.0,5.583511634635536
998,0,1.0,4.534397579629759
999,0,1.0,2.5466050118265358
1000,0,1.0,0.6812602012995159
1001,0,1.0,3.178086522447122
1002,0,1.0,0.11563876381546656
1003,0,1.0,4.049160161511905
1004,0,1.0,2.900414667233962
1005,0,1.0,1.7110148160277283
1006,0,1.0,2.1901243071909136
1007,0,1.0,4.533776016214216
1008,0,1.0,3.159579203398855
1009,0,1.0,2.4736015611036537
1010,0,1.0,1.9828636368807977
1011,0,1.0,2.7869553745982834
1012,0,1.0,3.764861203664725
1013,0,1.0,3.3116329903359114
1014,0,1.0,1.0077361469441173
1015,0,1.0,3.311739756918276
1016,0,1.0,1.1840196503298206
1017,0,1.0,2.620109351586855
1018,0,1.0,-0.4119483539441622
1019,0,1.0,2.052338913136634
1020,0,1.0,1.6350849990394356
1021,0,1.0,0.8206411797373006
1022,0,1.0,2.008139300144069
1023,0,1.0,3.9400564118133747
1024,0,1.0,1.4729989518562077
1025,0,1.0,0.4258198893786638
1026,0,1.0,4.879855224697154
1027,0,1.0,1.9798666025406666
1028,0,1.0,4.449958346861814
1029,0,1.0,1.0611216117548274
1030,0,1.0,4.146583190125267
1031,0,1.0,3.829392990391276
1032,0,1.0,3.80950805746608
1033,0,1.0,3.420604119617221
1034,0,1.0,4.124441787137789
1035,0,1.0,2.371919201115969
1036,0,1.0,2.2445050865587515
1037,0,1.0,3.685580396903136
1038,0,1.0,5.135389219752856
1039,0,1.0,6.979969736442762
1040,0,1.0,2.8441011898307655
1041,0,1.0,1.4430191997468045
1042,0,1.0,2.4012008192700995
1043,0,1.0,1.4704216742266676
1044,0,1.0,2.5105965311505125
1045,0,1.0,2.527786528963691
1046,0,1.0,3.007098180465123
1047,0,1.0,3.151071752152511
1048,0,1.0,3.046255746564488
1049,0,1.0,0.43797045311815896
1050,0,1.0,1.4396028212670458
1051,0,1.0,1.01888207588472
1052,0,1.0,3.543613929904371
1053,0,1.0,-0.3291741917413482
1054,0,1.0,4.481576278819333
1055,0,1.0,3.505045076080884
1056,0,1.0,2.902675964031138
1057,0,1.0,0.9174375397647805
1058,0,1.0,2.4904694636984814
1059,0,1.0,0.3034665694834633
1060,0,1.0,3.8591296787464353
1061,0,1.0,2.5849396018097246
1062,0,1.0,4.932848947164105
1063,0,1.0,4.798150811193281
1064,0,1.0,2.935852820226121
1065,0,1.0,3.8106777721213443
1066,0,1.0,5.045442722635307
1067,0,1.0,0.33019827579244465
1068,0,1.0,2.175687583331925
1069,0,1.0,2.388599302321712
1070,0,1.0,3.7676852188393335
1071,0,1.0,2.9355230297558634
1072,0,1.0,2.83166602901602
1073,0,1.0,0.5346426369138335
1074,0,1.0,1.4689674816700853
1075,0,1.0,3.522206825226453
1076,0,1.0,2.5217574583566402
1077,0,1.0,1.9840016671888214
1078,0,1.0,2.189723002688565
1079,0,1.0,3.9291690877582575
1080,0,1.0,3.2737115692285874
1081,0,1.0,1.6403889915733039
1082,0,1.0,5.488980588155215
1083,0,1.0,2.578902420399044
1084,0,1.0,1.5092860723177863
1085,0,1.0,1.4208608263822766
1086,0,1.0,3.353591071007209
1087,0,1.0,4.0032088407037385
1088,0,1.0,4.533417333916712
1089,0,1.0,3.815536845663016
1090,0,1.0,3.1700113066656543
1091,0,1.0,1.0027559204963876
1092,0,1.0,3.9982587978374227
1093,0,1.0,2.98089094014002
1094,0,1.0,3.7539249696108357
1095,0,1.0,2.9304346822998824
1096,0,1.0,2.330244865858384
1097,0,1.0,2.4378712430786194
1098,0,1.0,3.0205813520228713
1099,0,1.0,2.3656588444022093
1100,0,1.0,0.3820336859879423
1101,0,1.0,5.528096524968913
1102,0,1.0,1.2483120660436058
1103,0,1.0,-0.1965992736721045
1104,0,1.0,1.7981880310624345
1105,0,1.0,0.8524581282698183
1106,0,1.0,6.901273257914296
1107,0,1.0,2.2608875330788396
1108,0,1.0,3.9395949578807015
1109,0,1.0,2.723238990022329
1110,0,1.0,-0.7804881158424708
1111,0,1.0,4.0654325156265205
1112,0,1.0,0.7444857840877899
1113,0,1.0,3.218366343171029
1114,0,1.0,0.3012235769337268
1115,0,1.0,2.8055446883087862
1116,0,1.0,2.294927198256537
1117,0,1.0,2.1754749458968816
1118,0,1.0,2.465155011218944
1119,0,1.0,1.6147721728636921
1120,0,1.0,-0.9961226365444178
1121,0,1.0,3.630993883221831
1122,0,1.0,4.209423070626748
1123,0,1.0,2.951403741234324
1124,0,1.0,0.2796167161329923
1125,0,1.0,1.8600211859804021
1126,0,1.0,2.8391598036509427
1127,0,1.0,0.9618731054892842
1128,0,1.0,3.3880724439888144
1129,0,1.0,3.869868954406031
1130,0,1.0,1.4069736035835219
1131,0,1.0,4.310484143446587
1132,0,1.0,1.6693043853389797
1133,0,1.0,2.232365056062514
1134,0,1.0,2.475463877776719
1135,0,1.0,4.265329573040852
1136,0,1.0,2.1742969926205022
1137,0,1.0,4.5252562943063115
1138,0,1.0,1.2213255867682493
1139,0,1.0,5.958401640884773
1140,0,1.0,0.4365913031035564
1141,0,1.0,3.3531165286527775
1142,0,1.0,1.8969574197544423
1143,0,1.0,-0.9775852517880756
1144,0,1.0,3.151072956873589
1145,0,1.0,3.400041340189219
1146,0,1.0,4.040720827238165
1147,0,1.0,1.7718781569811388
1148,0,1.0,2.6909250650867955
1149,0,1.0,3.6934979447186453
1150,0,1.0,2.222879638135517
1151,0,1.0,1.6968816483681182
1152,0,1.0,2.771499902625127
1153,0,1.0,4.871436275145368
1154,0,1.0,1.694891311918167
1155,0,1.0,2.1875438016356736
1156,0,1.0,0.9973397016911323
1157,0,1.0,2.699893353408848
1158,0,1.0,4.053194167649492
1159,0,1.0,0.12366550778706209
1160,0,1.0,2.0992022740896115
1161,0,1.0,4.021092662592722
1162,0,1.0,1.7689728907855584
1163,0,1.0,1.5473376263905991
1164,0,1.0,1.6334641719840068
1165,0,1.0,3.473238944190205
1166,0,1.0,2.7127855128230673
1167,0,1.0,4.179748868947843
1168,0,1.0,1.8585082564041042
1169,0,1.0,2.6429548711442425
1170,0,1.0,2.3788313155704746
1171,0,1.0,3.146215503686241
1172,0,1.0,0.14631160871098547
1173,0,1.0,2.5649953841784576
1174,0,1.0,3.1833844307661736
1175,0,1.0,-2.320520264769911
1176,0,1.0,1.6857449561921134
1177,0,1.0,2.478862758269546
1178,0,1.0,3.249105841936971
1179,0,1.0,4.504951229482549
1180,0,1.0,5.897318552735558
1181,0,1.0,2.770025564461913
1182,0,1.0,3.484395972075826
1183,0,1.0,2.2313818688715292
1184,0,1.0,3.6540471461193054
1185,0,1.0,2.345828440775658
1186,0,1.0,5.511982818198922
1187,0,1.0,4.725192875836937
1188,0,1.0,2.7804197749554587
1189,0,1.0,2.006674413856825
1190,0,1.0,2.8210157649008316
1191,0,1.0,1.8880846548255068
1192,0,1.0,2.8337963111612483
1193,0,1.0,0.7900109339924333
1194,0,1.0,4.676805577243468
1195,0,1.0,1.6696635385730587
1196,0,1.0,3.5214794608027993
1197,0,1.0,-0.8630539823107948
1198,0,1.0,1.3076213191659782
1199,0,1.0,5.225831779947388
1200,0,1.0,3.1386784019085563
1201,0,1.0,5.025459642256566
1202,0,1.0,2.4817438174060418
1203,0,1.0,2.06107429247024
1204,0,1.0,4.01295593172145
1205,0,1.0,2.787886728013832
1206,0,1.0,2.340157352876935
1207,0,1.0,5.155901717636988
1208,0,1.0,5.082844671964595
1209,0,1.0,4.700453674989122
1210,0,1.0,1.9038033667139898
1211,0,1.0,-2.3113336891997998
1212,0,1.0,1.535608914486662
1213,0,1.0,2.2477672270112414
1214,0,1.0,1.2809777691846373
1215,0,1.0,1.7740314053468007
1216,0,1.0,3.7104053847772405
1217,0,1.0,0.6891375536710238
1218,0,1.0,1.019813520079528
1219,0,1.0,1.9355082457767565
1220,0,1.0,2.4538653266109995
1221,0,1.0,5.3562565068369405
1222,0,1.0,1.854860244828501
1223,0,1.0,4.621583254652171
1224,0,1.0,2.5014740462621514
1225,0,1.0,3.31902463483615
1226,0,1.0,3.943297768086517
1227,0,1.0,6.1430604590218705
1228,0,1.0,1.3600158583936974
1229,0,1.0,3.1813857136557484
1230,0,1.0,3.698567424522609
1231,0,1.0,0.611669269473289
1232,0,1.0,0.12563638212875095
1233,0,1.0,-0.11847113037096646
1234,0,1.0,-0.545949174020155
1235,0,1.0,1.455072984683377
1236,0,1.0,3.5965110037188737
1237,0,1.0,1.6403380278912298
1238,0,1.0,2.1420803066508527
1239,0,1.0,1.9022216616641479
1240,0,1.0,3.8320095426219485
1241,0,1.0,3.5354816612602207
1242,0,1.0,3.0227598934575757
1243,0,1.0,4.7938415806020105
1244,0,1.0,2.132831341013058
1245,0,1.0,3.403316730832501
1246,0,1.0,1.8887130393747422
1247,0,1.0,0.819926063288178
1248,0,1.0,3.2925674519219905
1249,0,1.0,2.5392180518586778
1250,0,1.0,2.197895489479535
1251,0,0.0,1.4235389948108423
1252,0,0.0,1.2901817624925327
1253,0,0.0,0.7816282332180761
1254,0,0.0,-1.9090407920601313
1255,0,0.0,-0.17196956121389206
1256,0,0.0,0.7983664750052999
1257,0,0.0,1.3529072560833342
1258,0,0.0,1.3602203542548854
1259,0,0.0,-0.5067076314133045
1260,0,0.0,0.5301884651772599
1261,0,0.0,-3.722780569307581
1262,0,0.0,1.5290379512474428
1263,0,0.0,2.378044710668557
1264,0,0.0,2.919192209650065
1265,0,0.0,-0.7033127171193232
1266,0,0.0,-0.6152445968608109
1267,0,0.0,2.5347083760131044
1268,0,0.0,2.790999013799936
1269,0,0.0,0.5563625870590403
1270,0,0.0,1.2297784835245718
1271,0,0.0,1.8676668634084506
1272,0,0.0,-0.9354061899044204
1273,0,0.0,1.8602752119208366
1274,0,0.0,2.4843784519156014
1275,0,0.0,0.6616357761292035
1276,0,0.0,3.6060878085913624
1277,0,0.0,0.5205651019588363
1278,0,0.0,-1.5405078169838058
1279,0,0.0,0.8548666772322768
1280,0,0.0,-1.0356869983791874
1281,0,0.0,1.6856534534859122
1282,0,0.0,2.6121851255067776
1283,0,0.0,-0.7345056187403618
1284,0,0.0,2.1740706837683472
1285,0,0.0,1.9291515812449853
1286,0,0.0,-0.10194066117232614
1287,0,0.0,0.7207694414595677
1288,0,0.0,1.2076255969601455
1289,0,0.0,1.2142827559652358
1290,0,0.0,0.42963005853628844
1291,0,0.0,-0.007633638759400041
1292,0,0.0,-0.8261931525305899
1293,0,0.0,-0.4150166587693487
1294,0,0.0,0.10945093484751234
1295,0,0.0,2.2565874043651704
1296,0,0.0,-1.6631293123836683
1297,0,0.0,0.8416384095643896
1298,0,0.0,3.134250959858945
1299,0,0.0,-2.5824771568637876
1300,0,0.0,1.4802367974390767
1301,0,0.0,0.40706976574982434
1302,0,0.0,1.0266738594860452
1303,0,0.0,0.8734477160024003
1304,0,0.0,2.849777728265081
1305,0,0.0,0.3417071117266396
1306,0,0.0,0.5784337473215009
1307,0,0.0,0.4094896821892876
1308,0,0.0,1.6997408943983756
1309,0,0.0,0.49341919622829467
1310,0,0.0,1.3722914733763227
1311,0,0.0,2.2093382316870356
1312,0,0.0,0.8098692867772797
1313,0,0.0,-0.2615806521823525
1314,0,0.0,-2.5984757340216564
1315,0,0.0,2.97830709349839
1316,0,0.0,1.980627260797288
1317,0,0.0,-0.44657697982935907
1318,0,0.0,0.643468850658677
1319,0,0.0,3.903366343339503
1320,0,0.0,-0.3153608015314102
1321,0,0.0,2.544613179793747
1322,0,0.0,3.4871320252665123
1323,0,0.0,0.5044354178321131
1324,0,0.0,-0.6490618274042061
1325,0,0.0,1.3478474994989929
1326,0,0.0,0.6133164962856357
1327,0,0.0,1.3783142179076449
1328,0,0.0,0.10806547761407237
1329,0,0.0,0.11428129641464735
1330,0,0.0,1.8729270992625473
1331,0,0.0,-1.981767328556355
1332,0,0.0,1.408469262032751
1333,0,0.0,0.07426324239844151
1334,0,0.0,1.0855052564158538
1335,0,0.0,-1.4969727758959923
1336,0,0.0,3.8743938315559765
1337,0,0.0,1.2759893685738262
1338,0,0.0,2.4960276648830186
1339,0,0.0,-0.6226434262151364
1340,0,0.0,0.02624009906532243
1341,0,0.0,1.1125861952633853
1342,0,0.0,1.001401604641529
1343,0,0.0,1.5498868911554162
1344,0,0.0,0.8777329746864987
1345,0,0.0,0.8540067351936526
1346,0,0.0,1.1414285830806998
1347,0,0.0,0.8081641737716614
1348,0,0.0,0.4608562154740936
1349,0,0.0,0.15645410066819265
1350,0,0.0,2.3680171708448254
1351,0,0.0,-0.37874605956144336
1352,0,0.0,-0.8738622186333505
1353,0,0.0,0.9926975334390583
1354,0,0.0,1.773896740634674
1355,0,0.0,6.255487334705135
1356,0,0.0,0.0009832763056689675
1357,0,0.0,1.163188799079155
1358,0,0.0,0.406504211765673
1359,0,0.0,1.0674615126423812
1360,0,0.0,1.9120117688242901
1361,0,0.0,-0.19459044276458104
1362,0,0.0,1.540327016070835
1363,0,0.0,-0.2261591085917165
1364,0,0.0,0.3464116862533799
1365,0,0.0,2.233643168434741
1366,0,0.0,0.447526959317047
1367,0,0.0,0.7877357450377984
1368,0,0.0,2.5945565841604985
1369,0,0.0,4.218358626359349
1370,0,0.0,2.573784445994651
1371,0,0.0,1.0413922036046168
1372,0,0.0,-0.22837126796688523
1373,0,0.0,-0.13173626003315553
1374,0,0.0,-0.5718293984991836
1375,0,0.0,-0.03197268057466984
1376,0,0.0,0.9441433269617936
1377,0,0.0,0.6684885945994399
1378,0,0.0,0.6157778127191535
1379,0,0.0,1.6745644689721755
1380,0,0.0,1.7495475960051934
1381,0,0.0,1.3113340258145465
1382,0,0.0,1.8257974725656798
1383,0,0.0,5.352048146600136
1384,0,0.0,1.8500924611956668
1385,0,0.0,2.597739950699551
1386,0,0.0,2.2092775108569747
1387,0,0.0,0.5581973926560431
1388,0,0.0,2.401671126820885
1389,0,0.0,-0.014543233581169712
1390,0,0.0,-0.7525534699963647
1391,0,0.0,2.6553586939286387
1392,0,0.0,4.180851489987593
1393,0,0.0,0.367963665102092
1394,0,0.0,1.920531892165716
1395,0,0.0,-1.0659634263968618
1396,0,0.0,3.815236384973799
1397,0,0.0,0.5989981417812721
1398,0,0.0,1.384396761789062
1399,0,0.0,0.6282740868431371
1400,0,0.0,0.8629421860940758
1401,0,0.0,-1.2819229144137183
1402,0,0.0,-0.27999568821853127
1403,0,0.0,1.0248089628151007
1404,0,0.0,1.5730012024450966
1405,0,0.0,2.5747632393647604
1406,0,0.0,1.1051642091974834
1407,0,0.0,4.555804229942837
1408,0,0.0,1.8215238667552067
1409,0,0.0,2.030308477261726
1410,0,0.0,-0.05397292930611264
1411,0,0.0,2.6321927874500175
1412,0,0.0,1.8333410960690923
1413,0,0.0,3.281003807290311
1414,0,0.0,-1.036275444503746
1415,0,0.0,-2.5882380758580004
1416,0,0.0,1.1392096628502753
1417,0,0.0,2.080835052060184
1418,0,0.0,2.4312011027018965
1419,0,0.0,1.1165367800368542
1420,0,0.0,4.276727501812366
1421,0,0.0,0.8057688166841142
1422,0,0.0,0.9501129854239486
1423,0,0.0,1.5337312643253513
1424,0,0.0,-0.4935289033869732
1425,0,0.0,1.029706609425677
1426,0,0.0,0.10960388807368648
1427,0,0.0,1.9177670382835248
1428,0,0.0,0.6915353288433164
1429,0,0.0,0.8313326728304896
1430,0,0.0,0.530254571060587
1431,0,0.0,1.6093626573176791
1432,0,0.0,3.0621701246755944
1433,0,0.0,-0.18521827586272877
1434,0,0.0,1.0648074473762592
1435,0,0.0,2.1921419968834988
1436,0,0.0,1.6048670913684782
1437,0,0.0,3.230807274981271
1438,0,0.0,-1.955187335069466
1439,0,0.0,0.07636860380946064
1440,0,0.0,0.8809589648738654
1441,0,0.0,1.7998370442264249
1442,0,0.0,0.6805595289326191
1443,0,0.0,0.5624807395772445
1444,0,0.0,0.8313823596867516
1445,0,0.0,0.5356557697623768
1446,0,0.0,2.939012851700083
1447,0,0.0,1.5799245760896508
1448,0,0.0,0.7866924120556913
1449,0,0.0,1.5113788590478616
1450,0,0.0,-0.8930738944992236
1451,0,0.0,0.16971934427872004
1452,0,0.0,0.19895196341560206
1453,0,0.0,2.702971567706844
1454,0,0.0,3.1005741445179362
1455,0,0.0,0.02899892259466763
1456,0,0.0,2.856127855540245
1457,0,0.0,1.3658323872451836
1458,0,0.0,0.6820701809723813
1459,0,0.0,0.23861136369616465
1460,0,0.0,0.6424410256541009
1461,0,0.0,0.7817316369724236
1462,0,0.0,-1.0843989812303692
1463,0,0.0,0.6847005961894617
1464,0,0.0,1.0645255245925147
1465,0,0.0,-0.8773361559158226
1466,0,0.0,0.29780708679869805
1467,0,0.0,0.36959167337837506
1468,0,0.0,-1.0073557767690318
1469,0,0.0,2.813004343287873
1470,0,0.0,1.024107482848457
1471,0,0.0,-1.5041327004433782
1472,0,0.0,1.9361783806284658
1473,0,0.0,-0.054543351783177485
1474,0,0.0,-0.9960101336665246
1475,0,0.0,0.8600709292478187
1476,0,0.0,3.614190740607317
1477,0,0.0,0.9638076844293527
1478,0,0.0,0.07093070580504257
1479,0,0.0,2.045143767428362
1480,0,0.0,-0.17787872197781973
1481,0,0.0,3.3103168780301107
1482,0,0.0,0.8730336378240777
1483,0,0.0,2.0014062668171384
1484,0,0.0,-1.5564236646902416
1485,0,0.0,1.0454069117978906
1486,0,0.0,-0.6454999830947719
1487,0,0.0,0.5478285071067748
1488,0,0.0,1.3145704894131416
1489,0,0.0,0.3195133203159308
1490,0,0.0,0.27785970909935487
1491,0,0.0,3.093227110976158
1492,0,0.0,-2.3983406806498477
1493,0,0.0,2.1398838249506715
1494,0,0.0,0.6532726651149738
1495,0,0.0,-0.005753733548754969
1496,0,0.0,0.17526905197876985
1497,0,0.0,1.3820706394511029
1498,0,0.0,1.7506492841364927
1499,0,0.0,0.061795539020901735
1500,0,0.0,1.398864522090415
1501,0,0.0,-2.0326807900238832
1502,0,0.0,2.4417760687059102
1503,0,0.0,1.3207845107589575
1504,0,0.0,-1.185805226681902
1505,0,0.0,2.675369605129298
1506,0,0.0,1.5335301737969265
1507,0,0.0,1.3073873208561448
1508,0,0.0,-0.2714037558388589
1509,0,0.0,-0.7885947069943686
1510,0,0.0,-0.2172816606740844
1511,0,0.0,5.204591574732268
1512,0,0.0,0.4229312926512796
1513,0,0.0,1.9992731998158064
1514,0,0.0,2.127403770997206
1515,0,0.0,3.6655994984511784
1516,0,0.0,1.728301540771522
1517,0,0.0,-0.8586510435331027
1518,0,0.0,0.40963443950496214
1519,0,0.0,-0.1486352743203596
1520,0,0.0,1.6577095061752556
1521,0,0.0,2.2050152995676044
1522,0,0.0,2.220572694197528
1523,0,0.0,2.2732148229647824
1524,0,0.0,4.316435174307476
1525,0,0.0,2.525718796697428
1526,0,0.0,-1.1824088363406497
1527,0,0.0,-0.0038210715442612564
1528,0,0.0,3.6002656975913316
1529,0,0.0,0.35298026462131515
1530,0,0.0,1.398470984764463
1531,0,0.0,0.17460454108652135
1532,0,0.0,-0.9598804610319878
1533,0,0.0,1.4995448785382686
1534,0,0.0,2.8039416562321993
1535,0,0.0,0.6925732285434872
1536,0,0.0,-2.2923753559433417
1537,0,0.0,0.7423432200824228
1538,0,0.0,0.6375748384808123
1539,0,0.0,0.9872795831831457
1540,0,0.0,0.1538244573514571
1541,0,0.0,-1.3277279786301612
1542,0,0.0,-0.20009777085163782
1543,0,0.0,-0.4411349969535212
1544,0,0.0,2.2031040898656236
1545,0,0.0,1.0502904207100483
1546,0,0.0,2.119525137276527
1547,0,0.0,0.48574014246242614
1548,0,0.0,0.1539471181622578
1549,0,0.0,0.4564150935096837
1550,0,0.0,-0.21948377925466245
1551,0,0.0,1.8639958448167833
1552,0,0.0,-1.743147748100116
1553,0,0.0,0.54117534073175
1554,0,0.0,0.42497089599028515
1555,0,0.0,0.5828227637761656
1556,0,0.0,1.6251544475811772
1557,0,0.0,-1.6233914980438344
1558,0,0.0,1.5978344052996858
1559,0,0.0,1.250728118489488
1560,0,0.0,1.6500993330695204
1561,0,0.0,1.728882739478388
1562,0,0.0,0.6471716425007075
1563,0,0.0,1.2201829964126054
1564,0,0.0,3.0475356300016583
1565,0,0.0,-1.624099427540246
1566,0,0.0,3.1814504903572676
1567,0,0.0,4.320018991925782
1568,0,0.0,2.31340888428073
1569,0,0.0,0.6803285124145473
1570,0,0.0,1.0204616911326598
1571,0,0.0,2.5554469988358846
1572,0,0.0,2.1892154469318816
1573,0,0.0,1.5697588538894474
1574,0,0.0,-0.5166874680830127
1575,0,0.0,3.222697223340851
1576,0,0.0,1.9954560847147638
1577,0,0.0,1.6974210478308027
1578,0,0.0,2.6083194705158688
1579,0,0.0,0.857533678035836
1580,0,0.0,1.5884048753682278
1581,0,0.0,0.23991792622871477
1582,0,0.0,0.7086666642714285
1583,0,0.0,1.9190201614545555
1584,0,0.0,1.1463669562792846
1585,0,0.0,1.273729933097637
1586,0,0.0,0.6992258800464527
1587,0,0.0,-1.720311613547147
1588,0,0.0,2.9503119084346503
1589,0,0.0,-0.21290514678793016
1590,0,0.0,2.3457926424781608
1591,0,0.0,1.0427735698570089
1592,0,0.0,1.6809327495771813
1593,0,0.0,0.698466094867314
1594,0,0.0,0.4473955922080798
1595,0,0.0,-0.4430195717914174
1596,0,0.0,2.9726204357179933
1597,0,0.0,2.144479063521472
1598,0,0.0,1.721162764633967
1599,0,0.0,2.16331444133085
1600,0,0.0,1.663777090202473
1601,0,0.0,-0.6869781641204482
1602,0,0.0,1.9216641434169621
1603,0,0.0,0.3947872355885761
1604,0,0.0,1.8006613097436868
1605,0,0.0,0.06390233104464027
1606,0,0.0,-2.0937103157622037
1607,0,0.0,0.33385818020169666
1608,0,0.0,0.301617339225007
1609,0,0.0,3.1246826079991132
1610,0,0.0,2.1508047430021238
1611,0,0.0,5.5011505617918495
1612,0,0.0,1.1593090438475633
1613,0,0.0,0.8661390857810783
1614,0,0.0,0.812885609894962
1615,0,0.0,1.0435128681033943
1616,0,0.0,1.2082894095810741
1617,0,0.0,0.04772659395218759
1618,0,0.0,0.7307682959710304
1619,0,0.0,0.16005875901190436
1620,0,0.0,1.0678101619646556
1621,0,0.0,3.616294282911043
1622,0,0.0,2.838197731109748
1623,0,0.0,5.673068715221606
1624,0,0.0,1.2934631428792427
1625,0,0.0,3.033373034440574
1626,0,0.0,0.6829954489453138
1627,0,0.0,1.8919836220426123
1628,0,0.0,0.7421399203559689
1629,0,0.0,4.379365121537811
1630,0,0.0,0.9859686184051373
1631,0,0.0,0.16582792853622474
1632,0,0.0,1.5177925165468413
1633,0,0.0,0.3817756372053792
1634,0,0.0,4.214535511579673
